name,discipline,address,city,area,phone,email,website,rating,reviews_count,source,scraped_at
GROSPORTZ,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",Platinum Business Centre - Suite 301 - 7 Baghdad Street - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 55 714 0088,,http://www.grosportz.com/,4.8,22,google_maps,2026-03-12T14:09:29.284342+00:00
Ghost Muaythai Gym,"MMA, Muay Thai, Kickboxing, Boxing, Taekwondo",Just play - Al Qouz Ind.first - Al Quoz - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 678 4256,,,5.0,30,google_maps,2026-03-12T14:07:55.210355+00:00
Gorillarolls,"MMA, Muay Thai, Karate, Taekwondo, Martial Arts","In5 Design Building, Premises no. HD 08A, Ground Floor, D3 - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 52 126 7739,support@gorillarolls.com,http://www.gorillarolls.com/,5.0,54,google_maps,2026-03-12T14:08:23.649629+00:00
Green Hill,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",P2-03- Level P2 Park Towers - DIFC - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97144239012,,https://www.greenhillsports.com/,4.8,44,google_maps,2026-03-12T13:27:50.630371+00:00
Gulf Star Karate,Karate,25XV+2J8 - Al Barsha South Fifth - Jumeirah Village Triangle - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 54 400 2514,,,5.0,1,google_maps,2026-03-13T01:37:35.464508+00:00
Gulf Star Sports Pitch,Karate,Kings School - Umm Suqeim St - Hadaeq Sheikh Mohammed Bin Rashid - Al Barsha - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 50 429 4860,info@gulfstar-sports.com,http://bookings.gulfstarsports.com/,,,google_maps,2026-03-13T01:39:11.545799+00:00
Guoqiang Tai chi Dubai training station,"Karate, Martial Arts",Me'aisem First - Dubai Production City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 54 577 9778,,https://www.guoqiangtaichidubai.com/,,,google_maps,2026-03-13T01:38:39.139884+00:00
Gym2Go App,"Kickboxing, Boxing",CONTROL TOWER - Office 1001-5 - Al Hebiah First - Dubai Motor City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97143606526,,https://gym2goapp.net/,5.0,32,google_maps,2026-03-12T21:44:03.620842+00:00
GymNation Motor City | Best Gym in Motor City,"Kickboxing, Boxing, Karate, Taekwondo, Martial Arts","First Floor, CONTROL TOWER - Al Hebiah First - Dubai Motor City - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 55 880 4277,sophie@gymnation.com; aldrin@gymnation.com; dhaivat@gymnation.com,https://gymnation.com/gymsnearme/motor-city/,4.6,7849,google_maps,2026-03-12T21:44:00.414698+00:00
Heroes Level Up,"MMA, Muay Thai, Kickboxing, Karate, Judo, Taekwondo, Martial Arts",25PP+64H Ali Al Hashemi Building - Me'aisem First - Dubai Production City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 55 101 8292,info@heroesacademy.ae,https://heroesacademy.ae/,5.0,,google_maps,2026-03-12T14:07:05.397167+00:00
Hwa Rang Martial Arts Club LLC Motor City ITF Taekwon-Do,"Karate, Taekwondo, Martial Arts","Joud Boulevard East Shopping Mall 1st Floor, retail shop 4 - Green Community Motor City - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 56 785 2822,dubaitaekwondoacademy@gmail.com,https://www.hwarangclub.com/,,,google_maps,2026-03-13T01:36:17.642735+00:00
IFK Karate Center - Burdubai Branch,"MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts","Office #407, Bank Street Building, Bank Street - Al Mankhool - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 50 409 4364,ifkkarateuae@gmail.com,http://ifkuae.net/,5.0,21,google_maps,2026-03-12T14:09:45.133627+00:00
"INTERNATIONAL KARATE CENTRE - AL BARSHA 1, DUBAI","Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Bedaia Building - Al Barsha First - Al Barsha - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 58 958 9522,info@thewayofbudo.com,http://www.thewayofbudo.com/,5.0,103,google_maps,2026-03-12T21:45:18.466026+00:00
Imran PT Personal Trainer Dubai,Martial Arts,408 Al Asmawi Building Dubai Investment Park 1 - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 58 503 5262,hello@imranpt.com,https://imranpt.com/,5.0,2,google_maps,2026-03-13T07:12:35.293265+00:00
Infinite Camps,Karate,"Dubai Sports City, Victory Heights Primary School - Al Hebiah Fourth - Dubai Sports City - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 58 102 6548,sports@infinitesportsuae.com,http://www.infinitecampsuae.com/,4.0,4,google_maps,2026-03-13T01:38:24.475166+00:00
Infinite Combat - Sports City,"Karate, Taekwondo, Martial Arts",Victory Heights Primary School - Al Hebiah Fourth - Dubai Sports City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 686 1905,,,5.0,4,google_maps,2026-03-13T01:35:44.639051+00:00
Infinite Sports,Karate,"Tower, Prime Business Centre - JVC, Jumeirah Village Circle - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 58 102 6548,admin@absolute-gymnastics.com; active@infinitesportsuae.com; ashleigh@infinitesportsuae.com,https://infinitesportsuae.com/,4.5,48,google_maps,2026-03-13T01:37:41.167383+00:00
Infraslimx,Martial Arts,"27 The Promenade by Vincitore, Al Barsha South, Arjan - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 56 887 8883,info@infraslimxdubai.ae,https://infraslimxdubai.ae/,5.0,100,google_maps,2026-03-13T07:12:04.751014+00:00
InnerFight,"Kickboxing, Boxing",Olivara Residences & Park - Hessa St - Al Hebiah Second - Dubai Studio City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97145851138,winning@innerfight.com,http://www.innerfight.com/,4.9,271,google_maps,2026-03-12T21:44:53.589468+00:00
JKA Shotokan Karate Sessions - JVC,"Karate, Taekwondo, Martial Arts",Al Barsha South Fourth - Jumeirah Village Circle - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 539 9102,,https://www.apexsports.ae/,5.0,,google_maps,2026-03-13T01:38:10.003119+00:00
KALARI CLUB DUBAI,"MMA, Boxing, Karate, Taekwondo, Martial Arts","Prime Medical Fitness Center Building, Al Qusais Plaza - Kalari Club - 714 Damascus Street - near Oasis Residency - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 58 896 9656,info@kalariclub.com,http://www.kalariclub.com/,5.0,332,google_maps,2026-03-12T14:09:17.468265+00:00
Karate Kid Martial Arts,"MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",49FX+25W Le Solarium Building - Nadd Hessa - Dubai Silicon Oasis - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 55 709 5353,info@karatekid.com,https://karatekiduae.com/,4.9,152,google_maps,2026-03-12T14:08:35.378517+00:00
"Karate Pro Martial Arts Academy - Al Nahda 2, Dubai","MMA, Muay Thai, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts","Ananas Building, Back Side of Zulekha Hospital - Al Nahda Second - Al Nahda - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+97143792079,info@karatepro.ae,http://www.karatepro.ae/,5.0,57,google_maps,2026-03-12T14:09:46.897513+00:00
Karate365 Branch of Japan Karate Association,"MMA, Kickboxing, Karate, Judo, Taekwondo, Martial Arts",Lynx Tower - Office -402 - Dubai Silicon Oasis - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97142258404,thekarate365@gmail.com,https://www.karate-365.com/,5.0,142,google_maps,2026-03-12T14:08:27.020492+00:00
KickBoxing365 (Affiliated with World Kickboxing Organization),"MMA, Muay Thai, Kickboxing, Boxing, Wrestling, Karate, Taekwondo, Martial Arts",Nadd Hessa - Dubai Silicon Oasis - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 55 565 8783,,,4.9,17,google_maps,2026-03-12T14:08:06.800186+00:00
Kids Kung Fu - Motor City,"Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",36HR+8VF REPTON SCHOOL - Al Barsha South Second - Al Barsha - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 50 695 5109,contact@sansoxygen.com; info@goldeneaglema.com,http://www.dubaikidskungfu.com/,4.8,26,google_maps,2026-03-12T21:44:57.004858+00:00
LEAD Academy - Mirdif,"MMA, Muay Thai, Kickboxing, Boxing, Wrestling, Karate, Judo, Taekwondo, Martial Arts",Community Center - 1a Shorooq Dr - Mirdif - Shorooq - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97144225771,info@leadfit.ae,https://leadfit.ae/,4.9,136,google_maps,2026-03-12T14:08:55.582404+00:00
Little Legends Sports | Head Office,"Karate, Taekwondo, Martial Arts",GEMS School of Research and Innovation - Al Hebiah Fourth - Dubai Sports City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 140 9181,n.@calibur.fencing; .@calibur.fencing,https://www.knightsbridgefencingclub.ae/,5.0,17,google_maps,2026-03-13T01:36:35.329121+00:00
MDV Personal Training & Martial Arts,"MMA, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",The Els Club - Al Hebiah Fourth - Dubai Sports City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 58 551 3311,,http://www.themdv.com/,4.8,23,google_maps,2026-03-12T14:06:52.130928+00:00
"MELODY STARS Music, Dance & Brainobrain-JVC","Karate, Taekwondo, Martial Arts",Prime Business Centre - Al Barsha South Fourth - Jumeirah Village Circle - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 58 994 8717,,http://melodystarsdubai.com/,5.0,23,google_maps,2026-03-13T01:38:21.559758+00:00
MPFIT,"Kickboxing, Boxing",Al Hebiah Third - DAMAC Hills - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 56 114 2116,,,5.0,16,google_maps,2026-03-12T21:46:19.837683+00:00
Master Lee Taekwondo Center,"Karate, Taekwondo, Martial Arts","United Arab Emirates, Dubai",Sports City Dubai,Dubai,+971 58 837 1961,masterleetkdcenter@gmail.com,https://masterleetkdcenter.my.canva.site/,5.0,17,google_maps,2026-03-13T01:35:47.674685+00:00
Moo Duk Taekwondo @ Vita,"Karate, Judo, Taekwondo, Martial Arts",26J9+G6J Street - - Dubai Located within Vita - شارع الشيخ محمد بن زايد - inside the ELS Club - Al Hebiah Fourth - Dubai Sports City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 56 900 0833,,https://www.mooduktkd.com/,5.0,3,google_maps,2026-03-13T01:36:20.244432+00:00
Nitro Gym- Al Barsha,"Kickboxing, Boxing",Al Barsha 1 Umm Suqeim St- LuLu Al Barsha - 2nd Floor - Al Barsha First - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 748 2768,hello@nitrogymuae.com,https://nitrogymuae.com/,4.6,120,google_maps,2026-03-12T21:45:34.956907+00:00
Optimum Strength Motor City,Boxing,Joud Boulevard West - Al Hebiah First - Dubai Motor City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 58 582 0245,hello@optimumstrength.me,http://www.optimumstrength.me/,4.9,53,google_maps,2026-03-12T23:18:12.755661+00:00
PRIME FITNESS 2 DAMAC TOWER 108 JVC,"Kickboxing, Boxing",Tower 108 Lazuward S W - Al Barsha South Fourth - Jumeirah Village Circle - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97145761248,amro.abbas.1999@gmail.com; jwikumsara@gmail.com; ghemosubijay49@gmail.com,http://www.primefitnessdxb.ae/,4.5,309,google_maps,2026-03-12T21:44:55.329798+00:00
PRIME FITNESS JVC,Kickboxing,JVC - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97143609690,amro.abbas.1999@gmail.com; jwikumsara@gmail.com; ghemosubijay49@gmail.com,http://www.primefitnessdxb.ae/,4.5,447,google_maps,2026-03-12T21:46:11.427729+00:00
Push fitness dxb,Boxing,"Stadium point tower, office 104 - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 58 590 5503,info@push121dxb.com; mo.hafez@push121.com,http://www.push121dxb.com/,5.0,25,google_maps,2026-03-12T23:18:31.300720+00:00
Reform Athletica DIFC,Kickboxing,Level R02 - ICD Brookfield Place - Unit 2 - Al Mustaqbal St - Zaa'beel Second - DIFC - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97142229398,info@reformathletica.com,https://www.reformathletica.com/,4.6,137,google_maps,2026-03-12T21:45:46.266767+00:00
"Royal Boxing & Fitness, The Palm","MMA, Muay Thai, Kickboxing, Boxing, Wrestling, Judo, Taekwondo, Martial Arts",Seven Palm Hotel & Apartments (Ground Floor - The Palm Jumeirah - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 721 3510,royallboxfit@gmail.com,https://www.royalboxfit.ae/,4.9,113,google_maps,2026-03-12T14:07:40.083968+00:00
SHINE Dance Studio,Karate,JVC - Prime Business Center - Office 701A - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 50 110 5848,,,4.6,61,google_maps,2026-03-13T01:37:53.225480+00:00
Shaolin Kung Fu Academy - Al Barsha South,"Karate, Taekwondo, Martial Arts",My City Centre - British Dance Academy - Unit 19 - Al Barsha South - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 58 133 6399,,https://www.shaolinkungfudubai.com/,5.0,1,google_maps,2026-03-13T01:37:14.912843+00:00
Shaolin Kung Fu Martial Arts Club,"Karate, Taekwondo, Martial Arts",The Light Commercial Tower - M11 - Al Barsha South Third - Arjan - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 50 573 5482,example@mysite.com; uaeshaolin@gmail.com,http://www.shaolinkungfu.ae/,4.5,18,google_maps,2026-03-13T01:36:45.884932+00:00
Stamina11 - Youth Sport Center In Dubai,Karate,Filming Facilities WS 03 - Dubai Studio City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97145776711,info@stamina11.com; makeithappen@stamina11.com,https://stamina11.com/,4.8,780,google_maps,2026-03-13T01:37:44.857562+00:00
StepUp Academy,"Karate, Taekwondo, Martial Arts","Apex Atrium - 113, Apex Atrium, Dubai Motor City, Dubai Autodrome - Dubai Motor City - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 55 855 2797,,https://stepup.ae/,3.8,33,google_maps,2026-03-13T01:37:56.240490+00:00
Super Boost Gym,"MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts","HC Floor, Al Attar Business Centre - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 56 437 9911,,http://superboostgym.com/,4.6,69,google_maps,2026-03-12T14:07:53.532951+00:00
Sweat&Go | Motor City,"Taekwondo, Martial Arts",Rabdan Building - Shop 8 - opposite Waitrose - Al Hebiah First - Dubai Motor City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 399 8916,hello@sweatandgo.com,https://sweatandgo.com/motorcity,4.9,131,google_maps,2026-03-13T04:46:22.395857+00:00
TBD Fitness - To be Determined,Boxing,Jumeirah Golf Estates Centro Al Andalus Mall - 1st floor - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 112 7377,contact@tbdfitness.com,http://www.tbdfitness.com/,4.9,38,google_maps,2026-03-12T23:18:09.565801+00:00
TIGER KICKBOXING Dubai Silicon Oasis,"MMA, Muay Thai, Kickboxing, Boxing, Wrestling, Karate, Taekwondo, Martial Arts","G23 Ground Floor, IT PLAZA - G21 - Nadd Hessa - Dubai Silicon Oasis - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 50 547 1412,tigerkickboxinguae@gmail.com; tigeracademyuae@gmail.com,http://tigerkickboxing.com/,4.7,74,google_maps,2026-03-12T14:08:11.810872+00:00
Tai Chi Training Center,"Karate, Martial Arts","United Arab Emirates, Dubai",Sports City Dubai,Dubai,+971 50 573 5482,example@mysite.com; uaeshaolin@gmail.com,http://www.shaolinkungfu.ae/,5.0,4,google_maps,2026-03-13T01:39:02.057841+00:00
The Dance Project,Karate,37M2+JMJ Kings School - Hadaeq Sheikh Mohammed Bin Rashid - Al Barsha - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 54 500 1657,info@ndiscovered.com; info@danceprojectuae.com,http://www.danceprojectuae.com/,5.0,2,google_maps,2026-03-13T01:38:53.732702+00:00
The Fitness Impact,Boxing,Dezire Residence jvc - Al Barsha South Fourth - Jumeirah Village Circle - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 50 145 1031,support@thefitnessimpact.com; thefitnessimpact@gmail.com,https://thefitnessimpact.com/,5.0,35,google_maps,2026-03-12T23:18:59.513842+00:00
UAE Pencak Silat Community,"MMA, Kickboxing, Karate, Martial Arts",Al Maeda Compound - Warehouse 11 - 2 75 Street - Dubai Investment Park Second - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 52 911 1059,,http://www.uaepencaksilat.com/,5.0,33,google_maps,2026-03-12T14:08:25.328064+00:00
V.K.M. Kalari - Al Karama,"MMA, Kickboxing, Boxing, Karate, Taekwondo, Martial Arts",46B St - near Lulu Hyper Market - Al Karama - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 55 340 4099,,https://www.vkmkalaridubai.com/,5.0,119,google_maps,2026-03-12T14:09:12.491444+00:00
V.K.M. Kalari - Al Qusais,"MMA, Kickboxing, Taekwondo","Prime Medical Fitness Center Building, Al Qusais Plaza - Room number 513 - Damascus Street - near Oasis Residency - Al Qusais - Al Qusais Ind. Second - Dubai - United Arab Emirates",Sports City Dubai,Dubai,+971 55 340 4099,,https://vkmkalaridubai.com/,4.9,99,google_maps,2026-03-12T14:09:34.436269+00:00
Vintage Wellness Club & Spa,Karate,Al Fay Rd - Me'aisem First - Dubai Production City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+97144293300,reservation@vintagegrandhotel.com; reservation@ghayagrandhotel.com,https://www.vintagegrandhotel.com/spa-wellness-club,4.7,156,google_maps,2026-03-13T01:39:05.640174+00:00
Your Corner Combat,Kickboxing,Al Hebiah Fourth - Dubai Sports City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 50 244 0628,,http://www.goldenfalconkarate.com/,5.0,1,google_maps,2026-03-12T21:43:40.964261+00:00
nijoom almustaqbal academy ( اكادمية نجوم المستقبل ),Karate,3683+FX8 - Al Barsha South Fourth - Jumeirah Village Circle - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 50 610 3083,,,5.0,5,google_maps,2026-03-13T01:37:29.935421+00:00
withTheKRU,"Kickboxing, Karate, Martial Arts",Jamal Bldg Production City - 401 - Dubai Production City - Dubai - United Arab Emirates,Sports City Dubai,Dubai,+971 55 101 8292,,,,,google_maps,2026-03-12T21:46:05.858044+00:00
971 MMA & Fitness Academy,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Unit 6-7 23rd St - Al Qouz Ind.third - Al Quoz - Dubai - United Arab Emirates,Umm Al Quwain,Dubai,+97146657099,info@971mma.com,http://971mma.com/,4.9,189,google_maps,2026-03-12T13:08:24.662160+00:00
Alpha Fitness,"Muay Thai, Kickboxing, Boxing",GG6W+QH5 - King Faisal St - Green Belt - Al Muqta 1 - Emirate of Umm Al Quwain - United Arab Emirates,Umm Al Quwain,Umm Al Quwain,+971 54 422 3258,,,4.6,68,google_maps,2026-03-12T14:42:26.002407+00:00
BKG Sports Club,BJJ,,Umm Al Quwain,,+971 56 202 0075,info@bkgdubai.com,https://bkgdubai.com/,,,google_maps,2026-03-12T13:10:09.374167+00:00
Bdah gym,Boxing,Bdah gym - Al Jerf Industrial 1 - Ajman - United Arab Emirates,Umm Al Quwain,Ajman,+971 50 205 0585,,,4.6,42,google_maps,2026-03-12T22:50:55.463266+00:00
Beach Public Gym,Boxing,GGVM+7XX - Al Raas - Al Hadeetha - Emirate of Umm Al Quwain - United Arab Emirates,Umm Al Quwain,Umm Al Quwain,+971 50 446 7150,,,3.5,19,google_maps,2026-03-12T22:50:32.306932+00:00
Block20,"Muay Thai, Kickboxing, Boxing, Taekwondo",Al Huboob 2 - Emirate of Umm Al Quwain - United Arab Emirates,Umm Al Quwain,Umm Al Quwain,+97165307990,,https://block20.ae/,4.2,154,google_maps,2026-03-12T14:42:32.581040+00:00
Captains Fitness Center,Boxing,GGCR+6XF - Green Belt - Al Madr 2 - Emirate of Umm Al Quwain - United Arab Emirates,Umm Al Quwain,Umm Al Quwain,+971 58 504 3400,,,4.7,120,google_maps,2026-03-12T22:50:11.254670+00:00
Dento Dojo Sports Services,"BJJ, MMA, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Markhaniyah mall shakhboot Street - Al Markhaniyyah - Abu Dhabi - United Arab Emirates,Umm Al Quwain,Abu Dhabi,+971 50 931 1314,,,4.9,94,google_maps,2026-03-12T13:09:20.588104+00:00
FALCON GYM,"Muay Thai, Kickboxing, Boxing, Judo, Taekwondo",below ithihad bridge - Al Muqta - Al Madr 3 - Emirate of Umm Al Quwain - United Arab Emirates,Umm Al Quwain,Umm Al Quwain,+971 54 462 4997,,,4.8,20,google_maps,2026-03-12T14:42:30.935657+00:00
"FC Strikers Football Academy, Umm Al Quwain","BJJ, Judo, Taekwondo",HH86+W9F - Al Raudah - Emirate of Umm Al Quwain - United Arab Emirates,Umm Al Quwain,Umm Al Quwain,+97195484474,info.fcsfa@gmail.com; info@fcsfa.com,https://www.fcsfa.com/,,,google_maps,2026-03-12T13:08:01.786962+00:00
FIGHTERS KARATE CLUB,"BJJ, Muay Thai, Kickboxing, Boxing, Karate, Judo, Taekwondo, Martial Arts",Thasheel - Umm Al Quwain. New Salama. Opposite - United Arab Emirates,Umm Al Quwain,Umm Al Quwain,+971 55 712 1275,,https://fighterskarateclubuaq.base44.app/,4.3,9,google_maps,2026-03-12T13:08:03.403230+00:00
Fitness X Gym,"Kickboxing, Boxing",Union coop - Al Salama 3 - Emirate of Umm Al Quwain - United Arab Emirates,Umm Al Quwain,Umm Al Quwain,+971 54 255 0267,,,4.7,52,google_maps,2026-03-12T21:24:20.346181+00:00
